"timestamp","sensor","pm10"
"2021-03-11T05:25:30.000Z",,"{""value"":759.44,""max"":761.35,""min"":757.88,""sd"":1.25}"
"2021-03-11T05:24:30.000Z",,"{""value"":754.53,""max"":757.88,""min"":748.64,""sd"":3.44}"
"2021-03-11T05:23:30.000Z",,"{""value"":744.94,""max"":747.48,""min"":740.55,""sd"":2.19}"
"2021-03-11T05:22:30.000Z",,"{""value"":738.01,""max"":740.55,""min"":735.93,""sd"":1.42}"
"2021-03-11T05:21:30.000Z",,"{""value"":734.42,""max"":735.93,""min"":732.46,""sd"":1.39}"
"2021-03-11T05:20:30.000Z",,"{""value"":730.55,""max"":732.46,""min"":728.99,""sd"":1.12}"
"2021-03-11T05:19:30.000Z",,"{""value"":728.88,""max"":728.99,""min"":727.84,""sd"":0.35}"
"2021-03-11T05:18:30.000Z",,"{""value"":727.95,""max"":728.99,""min"":727.84,""sd"":0.35}"
"2021-03-11T05:17:30.000Z",,"{""value"":725.82,""max"":727.84,""min"":722.06,""sd"":2.27}"
"2021-03-11T05:16:30.000Z",,"{""value"":718.77,""max"":720.91,""min"":715.13,""sd"":1.72}"
"2021-03-11T05:15:30.000Z",,"{""value"":710.51,""max"":715.13,""min"":704.73,""sd"":3.53}"
"2021-03-11T05:14:30.000Z",,"{""value"":701.78,""max"":704.73,""min"":698.95,""sd"":1.86}"
"2021-03-11T05:13:30.000Z",,"{""value"":697.47,""max"":698.95,""min"":0,""sd"":0.81}"
"2021-03-11T05:11:16.000Z",,"{""value"":694.91,""max"":696.64,""min"":0,""sd"":1.46}"
"2021-03-11T05:09:03.000Z",,"{""value"":680.29,""max"":683.93,""min"":675.84,""sd"":2.78}"
"2021-03-11T05:08:03.000Z",,"{""value"":668.33,""max"":674.69,""min"":664.29,""sd"":3.15}"
"2021-03-11T05:07:03.000Z",,"{""value"":664.17,""max"":664.29,""min"":663.13,""sd"":0.47}"
"2021-03-11T05:06:03.000Z",,"{""value"":662.67,""max"":664.29,""min"":661.98,""sd"":1.04}"
"2021-03-11T05:05:03.000Z",,"{""value"":659.61,""max"":661.98,""min"":656.2,""sd"":1.59}"
"2021-03-11T05:04:03.000Z",,"{""value"":652.27,""max"":655.04,""min"":649.26,""sd"":2.1}"
"2021-03-11T05:03:03.000Z",,"{""value"":646.32,""max"":649.26,""min"":643.49,""sd"":1.57}"
"2021-03-11T05:02:03.000Z",,"{""value"":639.56,""max"":644.64,""min"":634.24,""sd"":3.01}"
"2021-03-11T05:01:03.000Z",,"{""value"":629.39,""max"":634.24,""min"":623.84,""sd"":3.01}"
"2021-03-11T05:00:03.000Z",,"{""value"":618.7,""max"":623.84,""min"":616.91,""sd"":2.02}"
"2021-03-11T04:59:03.000Z",,"{""value"":616.1,""max"":616.91,""min"":614.6,""sd"":1.09}"
"2021-03-11T04:58:03.000Z",,"{""value"":609.8,""max"":613.44,""min"":606.51,""sd"":2.49}"
"2021-03-11T04:57:03.000Z",,"{""value"":604.95,""max"":606.51,""min"":603.04,""sd"":1.12}"
"2021-03-11T04:51:03.000Z",,"{""value"":554.46,""max"":562.6,""min"":545.27,""sd"":6.27}"
"2021-03-11T04:49:03.000Z",,"{""value"":531.23,""max"":536.03,""min"":527.94,""sd"":2.59}"
"2021-03-11T04:46:03.000Z",,"{""value"":500.15,""max"":503.67,""min"":493.27,""sd"":3.42}"
"2021-03-11T04:45:03.000Z",,"{""value"":486.74,""max"":492.12,""min"":485.18,""sd"":2.18}"
"2021-03-11T04:44:03.000Z",,"{""value"":484.26,""max"":485.18,""min"":484.03,""sd"":0.56}"
"2021-03-11T04:43:03.000Z",,"{""value"":485.88,""max"":487.49,""min"":484.03,""sd"":1.22}"
"2021-03-11T04:42:03.000Z",,"{""value"":488.48,""max"":488.65,""min"":487.49,""sd"":0.47}"
"2021-03-11T04:41:03.000Z",,"{""value"":489.98,""max"":490.96,""min"":488.65,""sd"":1.01}"
"2021-03-11T04:40:03.000Z",,"{""value"":490.56,""max"":490.96,""min"":489.81,""sd"":0.59}"
"2021-03-11T04:39:03.000Z",,"{""value"":490.73,""max"":492.12,""min"":489.81,""sd"":0.69}"
"2021-03-11T04:38:03.000Z",,"{""value"":494.54,""max"":496.74,""min"":492.12,""sd"":1.41}"
"2021-03-11T04:37:03.000Z",,"{""value"":499.05,""max"":501.36,""min"":496.74,""sd"":2.09}"
"2021-03-11T04:36:03.000Z",,"{""value"":502.34,""max"":502.52,""min"":501.36,""sd"":0.47}"
"2021-03-11T04:35:03.000Z",,"{""value"":497.89,""max"":501.36,""min"":493.27,""sd"":2.69}"
"2021-03-11T04:34:03.000Z",,"{""value"":492.87,""max"":493.27,""min"":490.96,""sd"":0.7}"
"2021-03-11T04:33:03.000Z",,"{""value"":486.92,""max"":490.96,""min"":484.03,""sd"":2.23}"
"2021-03-11T04:32:03.000Z",,"{""value"":478.83,""max"":484.03,""min"":471.32,""sd"":4.53}"
"2021-03-11T04:31:03.000Z",,"{""value"":471.26,""max"":471.32,""min"":470.16,""sd"":0.33}"
"2021-03-11T04:30:03.000Z",,"{""value"":470.34,""max"":471.32,""min"":470.16,""sd"":0.56}"
"2021-03-11T04:29:03.000Z",,"{""value"":470.62,""max"":471.32,""min"":470.16,""sd"":0.57}"
"2021-03-11T04:28:03.000Z",,"{""value"":472.01,""max"":473.63,""min"":0,""sd"":0.94}"
"2021-03-11T04:26:47.000Z",,"{""value"":463.75,""max"":467.85,""min"":458.61,""sd"":3.05}"
"2021-03-11T04:25:47.000Z",,"{""value"":454.39,""max"":457.45,""min"":449.36,""sd"":2.59}"
"2021-03-11T04:24:47.000Z",,"{""value"":445.15,""max"":448.21,""min"":442.43,""sd"":1.91}"
"2021-03-11T04:23:47.000Z",,"{""value"":441.39,""max"":442.43,""min"":441.27,""sd"":0.35}"
"2021-03-11T04:22:47.000Z",,"{""value"":441.56,""max"":442.43,""min"":441.27,""sd"":0.63}"
"2021-03-11T04:21:47.000Z",,"{""value"":442.08,""max"":442.43,""min"":441.27,""sd"":0.61}"
"2021-03-11T04:20:47.000Z",,"{""value"":441.68,""max"":442.43,""min"":441.27,""sd"":0.59}"
"2021-03-11T04:19:47.000Z",,"{""value"":444.05,""max"":445.9,""min"":442.43,""sd"":0.9}"
"2021-03-11T04:18:47.000Z",,"{""value"":445.49,""max"":445.9,""min"":444.74,""sd"":0.59}"
"2021-03-11T04:17:47.000Z",,"{""value"":447.51,""max"":448.21,""min"":447.05,""sd"":0.65}"
"2021-03-11T04:16:47.000Z",,"{""value"":445.43,""max"":448.21,""min"":442.43,""sd"":2.16}"
"2021-03-11T04:15:47.000Z",,"{""value"":441.68,""max"":442.43,""min"":441.27,""sd"":0.59}"
"2021-03-11T04:14:47.000Z",,"{""value"":440,""max"":441.27,""min"":438.96,""sd"":0.94}"
"2021-03-11T04:13:47.000Z",,"{""value"":441.14,""max"":445.9,""min"":0,""sd"":1.93}"
"2021-03-11T04:11:25.000Z",,"{""value"":445.03,""max"":447.05,""min"":442.43,""sd"":1.83}"
"2021-03-11T04:10:25.000Z",,"{""value"":441.97,""max"":442.43,""min"":441.27,""sd"":0.65}"
"2021-03-11T04:09:25.000Z",,"{""value"":444.86,""max"":449.36,""min"":441.27,""sd"":2.79}"
"2021-03-11T04:08:25.000Z",,"{""value"":451.1,""max"":451.67,""min"":449.36,""sd"":0.84}"
"2021-03-11T04:07:25.000Z",,"{""value"":448.5,""max"":450.52,""min"":447.05,""sd"":1.26}"
"2021-03-11T04:06:25.000Z",,"{""value"":447.05,""max"":447.05,""min"":447.05,""sd"":0}"
"2021-03-11T04:05:25.000Z",,"{""value"":445.84,""max"":447.05,""min"":444.74,""sd"":1}"
"2021-03-11T04:04:25.000Z",,"{""value"":446.88,""max"":449.36,""min"":444.74,""sd"":1.77}"
"2021-03-11T04:03:25.000Z",,"{""value"":452.19,""max"":453.99,""min"":450.52,""sd"":1.15}"
"2021-03-11T04:02:25.000Z",,"{""value"":458.61,""max"":462.07,""min"":455.14,""sd"":2.44}"
"2021-03-11T04:01:25.000Z",,"{""value"":463.98,""max"":465.54,""min"":462.07,""sd"":1.01}"
"2021-03-11T04:00:25.000Z",,"{""value"":466.23,""max"":466.7,""min"":465.54,""sd"":0.57}"
"2021-03-11T03:59:25.000Z",,"{""value"":471.49,""max"":478.25,""min"":466.7,""sd"":3.81}"
"2021-03-11T03:58:25.000Z",,"{""value"":484.74,""max"":490.96,""min"":0,""sd"":3.63}"
"2021-03-11T03:55:58.000Z",,"{""value"":496.33,""max"":497.89,""min"":495.58,""sd"":0.7}"
"2021-03-11T03:54:58.000Z",,"{""value"":496.28,""max"":496.74,""min"":495.58,""sd"":0.57}"
"2021-03-11T03:53:58.000Z",,"{""value"":492.98,""max"":494.43,""min"":490.96,""sd"":1.26}"
"2021-03-11T03:52:58.000Z",,"{""value"":495.58,""max"":496.74,""min"":493.27,""sd"":1.03}"
"2021-03-11T03:51:58.000Z",,"{""value"":497.66,""max"":497.89,""min"":496.74,""sd"":0.56}"
"2021-03-11T03:50:58.000Z",,"{""value"":497.89,""max"":497.89,""min"":497.89,""sd"":0}"
"2021-03-11T03:49:58.000Z",,"{""value"":496.91,""max"":497.89,""min"":495.58,""sd"":0.79}"
"2021-03-11T03:48:58.000Z",,"{""value"":495.58,""max"":495.58,""min"":495.58,""sd"":0}"
"2021-03-11T03:47:58.000Z",,"{""value"":496.85,""max"":497.89,""min"":495.58,""sd"":0.62}"
"2021-03-11T03:46:58.000Z",,"{""value"":500.09,""max"":501.36,""min"":497.89,""sd"":1.3}"
"2021-03-11T03:45:58.000Z",,"{""value"":501.53,""max"":502.52,""min"":501.36,""sd"":0.47}"
"2021-03-11T03:44:58.000Z",,"{""value"":501.36,""max"":501.36,""min"":501.36,""sd"":0}"
"2021-03-11T03:43:58.000Z",,"{""value"":502.57,""max"":507.14,""min"":500.21,""sd"":2.33}"
"2021-03-11T03:42:58.000Z",,"{""value"":514.3,""max"":517.54,""min"":508.29,""sd"":3.17}"
"2021-03-11T03:41:58.000Z",,"{""value"":513.09,""max"":516.38,""min"":510.6,""sd"":1.88}"
"2021-03-11T03:40:58.000Z",,"{""value"":506.21,""max"":510.6,""min"":500.21,""sd"":2.76}"
"2021-03-11T03:39:58.000Z",,"{""value"":492.93,""max"":500.21,""min"":487.49,""sd"":4.3}"
"2021-03-11T03:38:58.000Z",,"{""value"":485.47,""max"":486.34,""min"":485.18,""sd"":0.55}"
"2021-03-11T03:37:58.000Z",,"{""value"":484.26,""max"":485.18,""min"":482.87,""sd"":0.86}"
"2021-03-11T03:36:58.000Z",,"{""value"":483.45,""max"":485.18,""min"":482.87,""sd"":0.81}"
"2021-03-11T03:35:58.000Z",,"{""value"":486.05,""max"":486.34,""min"":485.18,""sd"":0.55}"
"2021-03-11T03:34:58.000Z",,"{""value"":489,""max"":489.81,""min"":487.49,""sd"":0.95}"
"2021-03-11T03:33:58.000Z",,"{""value"":490.73,""max"":492.12,""min"":489.81,""sd"":0.86}"
"2021-03-11T03:32:58.000Z",,"{""value"":490.67,""max"":492.12,""min"":489.81,""sd"":0.75}"
"2021-03-11T03:31:58.000Z",,"{""value"":491.31,""max"":492.12,""min"":490.96,""sd"":0.69}"
"2021-03-11T03:30:58.000Z",,"{""value"":493.5,""max"":494.43,""min"":492.12,""sd"":1.12}"
"2021-03-11T03:29:58.000Z",,"{""value"":497.09,""max"":497.89,""min"":494.43,""sd"":0.95}"
"2021-03-11T03:28:58.000Z",,"{""value"":500.32,""max"":501.36,""min"":497.89,""sd"":1.35}"
"2021-03-11T03:27:58.000Z",,"{""value"":502.46,""max"":502.52,""min"":501.36,""sd"":0.33}"
"2021-03-11T03:26:58.000Z",,"{""value"":504.88,""max"":505.98,""min"":503.67,""sd"":0.62}"
"2021-03-11T03:25:58.000Z",,"{""value"":507.89,""max"":509.45,""min"":505.98,""sd"":1.12}"
"2021-03-11T03:24:58.000Z",,"{""value"":509.97,""max"":511.76,""min"":509.45,""sd"":0.94}"
"2021-03-11T03:23:58.000Z",,"{""value"":513.26,""max"":515.23,""min"":511.76,""sd"":1.26}"
"2021-03-11T03:22:58.000Z",,"{""value"":519.33,""max"":522.16,""min"":515.23,""sd"":2.31}"
"2021-03-11T03:21:58.000Z",,"{""value"":524.07,""max"":525.63,""min"":522.16,""sd"":1.01}"
"2021-03-11T03:20:58.000Z",,"{""value"":527.36,""max"":531.4,""min"":524.47,""sd"":1.87}"
"2021-03-11T03:19:58.000Z",,"{""value"":532.39,""max"":534.87,""min"":531.4,""sd"":0.99}"
"2021-03-11T03:18:58.000Z",,"{""value"":537.12,""max"":540.65,""min"":534.87,""sd"":1.96}"
"2021-03-11T03:17:58.000Z",,"{""value"":544.35,""max"":546.43,""min"":541.8,""sd"":1.62}"
"2021-03-11T03:16:58.000Z",,"{""value"":546.95,""max"":547.58,""min"":546.43,""sd"":0.62}"
"2021-03-11T03:15:58.000Z",,"{""value"":547.98,""max"":549.89,""min"":547.58,""sd"":0.76}"
"2021-03-11T03:14:58.000Z",,"{""value"":554.4,""max"":557.98,""min"":552.2,""sd"":1.92}"
"2021-03-11T03:13:58.000Z",,"{""value"":562.43,""max"":563.76,""min"":557.98,""sd"":1.92}"
"2021-03-11T03:12:58.000Z",,"{""value"":565.49,""max"":569.54,""min"":563.76,""sd"":1.91}"
"2021-03-11T03:11:58.000Z",,"{""value"":570.86,""max"":573,""min"":569.54,""sd"":0.94}"
"2021-03-11T03:10:58.000Z",,"{""value"":576.7,""max"":578.78,""min"":573,""sd"":1.76}"
"2021-03-11T03:09:58.000Z",,"{""value"":578.78,""max"":578.78,""min"":578.78,""sd"":0}"
"2021-03-11T03:08:58.000Z",,"{""value"":577.39,""max"":578.78,""min"":576.47,""sd"":0.99}"
"2021-03-11T03:07:58.000Z",,"{""value"":575.89,""max"":576.47,""min"":0,""sd"":0.63}"
"2021-03-11T03:05:14.000Z",,"{""value"":560.7,""max"":561.45,""min"":560.29,""sd"":0.59}"
"2021-03-11T03:04:14.000Z",,"{""value"":560,""max"":561.45,""min"":556.82,""sd"":1.7}"
"2021-03-11T03:03:14.000Z",,"{""value"":549.54,""max"":555.67,""min"":541.8,""sd"":4.27}"
"2021-03-11T03:02:14.000Z",,"{""value"":533.54,""max"":540.65,""min"":525.63,""sd"":4.89}"
"2021-03-11T03:01:14.000Z",,"{""value"":519.56,""max"":524.47,""min"":516.38,""sd"":2.53}"
"2021-03-11T03:00:14.000Z",,"{""value"":509.74,""max"":516.38,""min"":504.83,""sd"":3.6}"
"2021-03-11T02:59:14.000Z",,"{""value"":501.13,""max"":504.83,""min"":499.05,""sd"":2.04}"
"2021-03-11T02:58:14.000Z",,"{""value"":500.09,""max"":500.21,""min"":499.05,""sd"":0.35}"
"2021-03-11T02:57:14.000Z",,"{""value"":499.11,""max"":500.21,""min"":499.05,""sd"":0.33}"
"2021-03-11T02:56:14.000Z",,"{""value"":499.05,""max"":499.05,""min"":499.05,""sd"":0}"
"2021-03-11T02:55:14.000Z",,"{""value"":499.05,""max"":499.05,""min"":499.05,""sd"":0}"
"2021-03-11T02:54:14.000Z",,"{""value"":497.61,""max"":499.05,""min"":495.58,""sd"":1.38}"
"2021-03-11T02:53:14.000Z",,"{""value"":494.66,""max"":495.58,""min"":493.27,""sd"":0.67}"
"2021-03-11T02:52:14.000Z",,"{""value"":492.41,""max"":493.27,""min"":490.96,""sd"":0.98}"
"2021-03-11T02:51:14.000Z",,"{""value"":493.85,""max"":496.74,""min"":492.12,""sd"":1.47}"
"2021-03-11T02:50:14.000Z",,"{""value"":499.34,""max"":503.67,""min"":495.58,""sd"":2.01}"
"2021-03-11T02:49:14.000Z",,"{""value"":505.64,""max"":508.29,""min"":503.67,""sd"":1.56}"
"2021-03-11T02:48:14.000Z",,"{""value"":509.51,""max"":512.92,""min"":507.14,""sd"":1.98}"
"2021-03-11T02:47:14.000Z",,"{""value"":517.02,""max"":519.85,""min"":512.92,""sd"":1.99}"
"2021-03-11T02:46:14.000Z",,"{""value"":520.54,""max"":521,""min"":519.85,""sd"":0.57}"
"2021-03-11T02:45:14.000Z",,"{""value"":519.96,""max"":521,""min"":518.69,""sd"":1.09}"
"2021-03-11T02:44:14.000Z",,"{""value"":515.92,""max"":518.69,""min"":514.07,""sd"":1.15}"
"2021-03-11T02:43:14.000Z",,"{""value"":511.36,""max"":514.07,""min"":508.29,""sd"":1.61}"
"2021-03-11T02:42:14.000Z",,"{""value"":502.23,""max"":508.29,""min"":494.43,""sd"":4.94}"
"2021-03-11T02:41:14.000Z",,"{""value"":494.02,""max"":495.58,""min"":493.27,""sd"":0.7}"
"2021-03-11T02:40:14.000Z",,"{""value"":496.85,""max"":497.89,""min"":495.58,""sd"":1.06}"
"2021-03-11T02:39:14.000Z",,"{""value"":496.68,""max"":497.89,""min"":493.27,""sd"":1.47}"
"2021-03-11T02:38:14.000Z",,"{""value"":491.48,""max"":493.27,""min"":490.96,""sd"":0.88}"
"2021-03-11T02:37:14.000Z",,"{""value"":490.09,""max"":490.96,""min"":489.81,""sd"":0.55}"
"2021-03-11T02:36:14.000Z",,"{""value"":490.9,""max"":490.96,""min"":489.81,""sd"":0.33}"
"2021-03-11T02:35:14.000Z",,"{""value"":491.65,""max"":492.12,""min"":490.96,""sd"":0.57}"
"2021-03-11T02:34:14.000Z",,"{""value"":492.46,""max"":493.27,""min"":492.12,""sd"":0.61}"
"2021-03-11T02:33:14.000Z",,"{""value"":495.41,""max"":496.74,""min"":493.27,""sd"":1.28}"
"2021-03-11T02:32:14.000Z",,"{""value"":494.89,""max"":496.74,""min"":494.43,""sd"":0.74}"
"2021-03-11T02:31:14.000Z",,"{""value"":496.33,""max"":497.89,""min"":494.43,""sd"":0.94}"
"2021-03-11T02:30:14.000Z",,"{""value"":499.05,""max"":500.21,""min"":497.89,""sd"":0.9}"
"2021-03-11T02:29:14.000Z",,"{""value"":500.03,""max"":500.21,""min"":499.05,""sd"":0.47}"
"2021-03-11T02:28:14.000Z",,"{""value"":500.44,""max"":503.67,""min"":499.05,""sd"":1.32}"
"2021-03-11T02:27:14.000Z",,"{""value"":507.48,""max"":510.6,""min"":503.67,""sd"":2.52}"
"2021-03-11T02:26:14.000Z",,"{""value"":512.22,""max"":516.38,""min"":510.6,""sd"":2.04}"
"2021-03-11T02:25:14.000Z",,"{""value"":524.07,""max"":529.09,""min"":516.38,""sd"":4.39}"
"2021-03-11T02:24:14.000Z",,"{""value"":534.29,""max"":539.49,""min"":529.09,""sd"":3.45}"
"2021-03-11T02:23:14.000Z",,"{""value"":540.99,""max"":542.96,""min"":539.49,""sd"":1.26}"
"2021-03-11T02:22:14.000Z",,"{""value"":551.22,""max"":561.45,""min"":544.11,""sd"":5.65}"
"2021-03-11T02:21:14.000Z",,"{""value"":574.27,""max"":582.25,""min"":563.76,""sd"":6.52}"
"2021-03-11T02:20:14.000Z",,"{""value"":584.5,""max"":589.18,""min"":582.25,""sd"":1.88}"
"2021-03-11T02:19:14.000Z",,"{""value"":597.32,""max"":601.89,""min"":590.33,""sd"":4.03}"
"2021-03-11T02:18:14.000Z",,"{""value"":602.7,""max"":603.04,""min"":601.89,""sd"":0.69}"
"2021-03-11T02:17:14.000Z",,"{""value"":602.93,""max"":603.04,""min"":601.89,""sd"":0.35}"
"2021-03-11T02:16:14.000Z",,"{""value"":601.77,""max"":601.89,""min"":600.73,""sd"":0.47}"
"2021-03-11T02:15:14.000Z",,"{""value"":602.35,""max"":603.04,""min"":601.89,""sd"":0.65}"
"2021-03-11T02:14:14.000Z",,"{""value"":600.5,""max"":601.89,""min"":599.58,""sd"":0.69}"
"2021-03-11T02:13:14.000Z",,"{""value"":598.65,""max"":599.58,""min"":598.42,""sd"":0.56}"
"2021-03-11T02:12:14.000Z",,"{""value"":597.9,""max"":598.42,""min"":596.11,""sd"":0.72}"
"2021-03-11T02:11:14.000Z",,"{""value"":596.8,""max"":597.27,""min"":596.11,""sd"":0.65}"
"2021-03-11T02:10:14.000Z",,"{""value"":595.3,""max"":597.27,""min"":593.8,""sd"":1.13}"
"2021-03-11T02:09:14.000Z",,"{""value"":590.8,""max"":593.8,""min"":586.87,""sd"":1.97}"
"2021-03-11T02:08:14.000Z",,"{""value"":586.87,""max"":586.87,""min"":586.87,""sd"":0}"
"2021-03-11T02:07:14.000Z",,"{""value"":586.87,""max"":586.87,""min"":586.87,""sd"":0}"
"2021-03-11T02:06:14.000Z",,"{""value"":585.83,""max"":586.87,""min"":585.71,""sd"":0.35}"
"2021-03-11T02:05:14.000Z",,"{""value"":583.92,""max"":585.71,""min"":582.25,""sd"":1.36}"
"2021-03-11T02:04:14.000Z",,"{""value"":579.88,""max"":582.25,""min"":577.62,""sd"":1.71}"
"2021-03-11T02:03:14.000Z",,"{""value"":573.35,""max"":576.47,""min"":570.69,""sd"":2.2}"
"2021-03-11T02:02:14.000Z",,"{""value"":566.18,""max"":570.69,""min"":561.45,""sd"":3.21}"
"2021-03-11T02:01:14.000Z",,"{""value"":555.32,""max"":561.45,""min"":547.58,""sd"":4.18}"
"2021-03-11T02:00:14.000Z",,"{""value"":533.71,""max"":546.43,""min"":519.85,""sd"":8.02}"
"2021-03-11T01:59:14.000Z",,"{""value"":508.93,""max"":517.54,""min"":505.98,""sd"":3.83}"
"2021-03-11T01:58:14.000Z",,"{""value"":507.83,""max"":509.45,""min"":505.98,""sd"":0.92}"
"2021-03-11T01:57:14.000Z",,"{""value"":510.37,""max"":512.92,""min"":509.45,""sd"":1.12}"
"2021-03-11T01:56:14.000Z",,"{""value"":515.75,""max"":521,""min"":512.92,""sd"":2.62}"
"2021-03-11T01:55:14.000Z",,"{""value"":526.03,""max"":532.56,""min"":521,""sd"":3.28}"
"2021-03-11T01:54:14.000Z",,"{""value"":534.52,""max"":534.87,""min"":532.56,""sd"":0.74}"
"2021-03-11T01:53:14.000Z",,"{""value"":535.45,""max"":537.18,""min"":534.87,""sd"":0.91}"
"2021-03-11T01:52:14.000Z",,"{""value"":537.3,""max"":540.65,""min"":536.03,""sd"":1.78}"
"2021-03-11T01:51:14.000Z",,"{""value"":545.85,""max"":552.2,""min"":542.96,""sd"":3.13}"
"2021-03-11T01:50:14.000Z",,"{""value"":559.77,""max"":563.76,""min"":553.36,""sd"":3.5}"
"2021-03-11T01:49:14.000Z",,"{""value"":561.22,""max"":563.76,""min"":554.51,""sd"":2.69}"
"2021-03-11T01:48:14.000Z",,"{""value"":546.19,""max"":552.2,""min"":539.49,""sd"":3.45}"
"2021-03-11T01:47:14.000Z",,"{""value"":537.35,""max"":539.49,""min"":536.03,""sd"":1.07}"
"2021-03-11T01:46:14.000Z",,"{""value"":529.03,""max"":534.87,""min"":523.32,""sd"":3.98}"
"2021-03-11T01:45:14.000Z",,"{""value"":510.55,""max"":523.32,""min"":494.43,""sd"":8.86}"
"2021-03-11T01:44:14.000Z",,"{""value"":486.11,""max"":494.43,""min"":484.03,""sd"":3.17}"
"2021-03-11T01:43:14.000Z",,"{""value"":484.17,""max"":486.34,""min"":0,""sd"":1.14}"
"2021-03-11T01:40:58.000Z",,"{""value"":480.16,""max"":480.56,""min"":479.41,""sd"":0.59}"
"2021-03-11T01:39:58.000Z",,"{""value"":480.39,""max"":480.56,""min"":479.41,""sd"":0.47}"
"2021-03-11T01:38:58.000Z",,"{""value"":480.62,""max"":482.87,""min"":479.41,""sd"":0.86}"
"2021-03-11T01:37:58.000Z",,"{""value"":484.2,""max"":485.18,""min"":482.87,""sd"":0.94}"
"2021-03-11T01:36:58.000Z",,"{""value"":486.45,""max"":489.81,""min"":485.18,""sd"":1.53}"
"2021-03-11T01:35:58.000Z",,"{""value"":492.69,""max"":495.58,""min"":489.81,""sd"":1.33}"
"2021-03-11T01:34:58.000Z",,"{""value"":496.51,""max"":497.89,""min"":495.58,""sd"":1.01}"
"2021-03-11T01:33:58.000Z",,"{""value"":500.03,""max"":504.83,""min"":497.89,""sd"":2.13}"
"2021-03-11T01:32:58.000Z",,"{""value"":511.18,""max"":516.38,""min"":505.98,""sd"":3.27}"
"2021-03-11T01:31:58.000Z",,"{""value"":520.6,""max"":523.32,""min"":516.38,""sd"":2.17}"
"2021-03-11T01:30:58.000Z",,"{""value"":524.41,""max"":529.09,""min"":522.16,""sd"":1.86}"
"2021-03-11T01:29:58.000Z",,"{""value"":532.15,""max"":533.71,""min"":0,""sd"":1.62}"
"2021-03-11T01:28:43.000Z",,"{""value"":531.52,""max"":532.56,""min"":530.25,""sd"":0.79}"
"2021-03-11T01:27:43.000Z",,"{""value"":532.15,""max"":532.56,""min"":531.4,""sd"":0.59}"
"2021-03-11T01:26:43.000Z",,"{""value"":531.81,""max"":532.56,""min"":531.4,""sd"":0.59}"
"2021-03-11T01:25:43.000Z",,"{""value"":532.56,""max"":532.56,""min"":532.56,""sd"":0}"
"2021-03-11T01:24:43.000Z",,"{""value"":531.98,""max"":532.56,""min"":531.4,""sd"":0.66}"
"2021-03-11T01:23:43.000Z",,"{""value"":531.4,""max"":531.4,""min"":531.4,""sd"":0}"
"2021-03-11T01:22:43.000Z",,"{""value"":530.94,""max"":531.4,""min"":530.25,""sd"":0.57}"
"2021-03-11T01:21:43.000Z",,"{""value"":529.09,""max"":529.09,""min"":529.09,""sd"":0}"
"2021-03-11T01:20:43.000Z",,"{""value"":529.32,""max"":530.25,""min"":529.09,""sd"":0.46}"
"2021-03-11T01:19:43.000Z",,"{""value"":531.75,""max"":534.87,""min"":529.09,""sd"":2.15}"
"2021-03-11T01:18:43.000Z",,"{""value"":539.78,""max"":544.11,""min"":536.03,""sd"":2.12}"
"2021-03-11T01:17:43.000Z",,"{""value"":549.49,""max"":554.51,""min"":544.11,""sd"":3.24}"
"2021-03-11T01:16:43.000Z",,"{""value"":558.04,""max"":560.29,""min"":554.51,""sd"":1.92}"
"2021-03-11T01:15:43.000Z",,"{""value"":565.88,""max"":574.16,""min"":0,""sd"":3.74}"
"2021-03-11T01:13:19.000Z",,"{""value"":586.98,""max"":593.8,""min"":582.25,""sd"":3.7}"
"2021-03-11T01:12:19.000Z",,"{""value"":599.29,""max"":606.51,""min"":593.8,""sd"":4.08}"
"2021-03-11T01:11:19.000Z",,"{""value"":615.47,""max"":623.84,""min"":606.51,""sd"":5.43}"
"2021-03-11T01:10:19.000Z",,"{""value"":628.23,""max"":635.4,""min"":623.84,""sd"":3.27}"
"2021-03-11T01:09:19.000Z",,"{""value"":647.65,""max"":655.04,""min"":635.4,""sd"":5.96}"
"2021-03-11T01:08:19.000Z",,"{""value"":656.89,""max"":657.35,""min"":656.2,""sd"":0.57}"
"2021-03-11T01:07:19.000Z",,"{""value"":652.5,""max"":656.2,""min"":648.11,""sd"":2.49}"
"2021-03-11T01:06:19.000Z",,"{""value"":641.58,""max"":646.95,""min"":636.55,""sd"":3.51}"
"2021-03-11T01:05:19.000Z",,"{""value"":630.43,""max"":636.55,""min"":626.15,""sd"":3.3}"
"2021-03-11T01:04:19.000Z",,"{""value"":622.23,""max"":626.15,""min"":616.91,""sd"":2.51}"
"2021-03-11T01:03:19.000Z",,"{""value"":610.38,""max"":616.91,""min"":604.2,""sd"":3.96}"
"2021-03-11T01:02:19.000Z",,"{""value"":598.77,""max"":603.04,""min"":596.11,""sd"":2.19}"
"2021-03-11T01:01:19.000Z",,"{""value"":596.05,""max"":596.11,""min"":594.96,""sd"":0.33}"
"2021-03-11T01:00:19.000Z",,"{""value"":596.17,""max"":597.27,""min"":0,""sd"":0.34}"
"2021-03-11T00:58:04.000Z",,"{""value"":596.57,""max"":597.27,""min"":596.11,""sd"":0.72}"
"2021-03-11T00:57:04.000Z",,"{""value"":597.96,""max"":599.58,""min"":597.27,""sd"":0.92}"
