"timestamp","sensor","pm10"
"2021-03-10T17:00:56.000Z",,"{""value"":463.8,""max"":465.3,""min"":461.85,""sd"":0.93}"
"2021-03-10T16:59:56.000Z",,"{""value"":464.2,""max"":465.3,""min"":464.15,""sd"":0.33}"
"2021-03-10T16:58:56.000Z",,"{""value"":464.26,""max"":465.3,""min"":464.15,""sd"":0.46}"
"2021-03-10T16:57:56.000Z",,"{""value"":465.47,""max"":466.44,""min"":464.15,""sd"":0.67}"
"2021-03-10T16:56:56.000Z",,"{""value"":464.49,""max"":465.3,""min"":464.15,""sd"":0.53}"
"2021-03-10T16:55:56.000Z",,"{""value"":467.42,""max"":469.88,""min"":465.3,""sd"":1.57}"
"2021-03-10T16:54:56.000Z",,"{""value"":470.86,""max"":472.18,""min"":469.88,""sd"":0.84}"
"2021-03-10T16:53:56.000Z",,"{""value"":473.67,""max"":474.47,""min"":472.18,""sd"":0.8}"
"2021-03-10T16:52:56.000Z",,"{""value"":470.86,""max"":473.33,""min"":467.59,""sd"":1.9}"
"2021-03-10T16:51:56.000Z",,"{""value"":467.07,""max"":467.59,""min"":466.44,""sd"":0.69}"
"2021-03-10T16:50:56.000Z",,"{""value"":467.36,""max"":467.59,""min"":466.44,""sd"":0.55}"
"2021-03-10T16:49:56.000Z",,"{""value"":467.59,""max"":467.59,""min"":467.59,""sd"":0}"
"2021-03-10T16:48:56.000Z",,"{""value"":466.04,""max"":467.59,""min"":464.15,""sd"":1.48}"
"2021-03-10T16:47:56.000Z",,"{""value"":464.84,""max"":466.44,""min"":464.15,""sd"":0.92}"
"2021-03-10T16:46:56.000Z",,"{""value"":469.48,""max"":471.03,""min"":466.44,""sd"":1.42}"
"2021-03-10T16:45:56.000Z",,"{""value"":474.65,""max"":479.06,""min"":471.03,""sd"":2.7}"
"2021-03-10T16:44:56.000Z",,"{""value"":482.05,""max"":484.8,""min"":479.06,""sd"":1.49}"
"2021-03-10T16:43:56.000Z",,"{""value"":490.08,""max"":492.83,""min"":484.8,""sd"":2.66}"
"2021-03-10T16:42:56.000Z",,"{""value"":491.97,""max"":495.13,""min"":490.54,""sd"":1.4}"
"2021-03-10T16:41:56.000Z",,"{""value"":507.4,""max"":520.37,""min"":495.13,""sd"":8}"
"2021-03-10T16:40:56.000Z",,"{""value"":549.86,""max"":578.89,""min"":522.67,""sd"":18.84}"
"2021-03-10T16:39:56.000Z",,"{""value"":600.75,""max"":615.6,""min"":583.48,""sd"":9.88}"
"2021-03-10T16:38:56.000Z",,"{""value"":618.47,""max"":621.34,""min"":616.75,""sd"":1.51}"
"2021-03-10T16:37:56.000Z",,"{""value"":620.88,""max"":623.64,""min"":615.6,""sd"":2.46}"
"2021-03-10T16:36:56.000Z",,"{""value"":606.88,""max"":614.46,""min"":602.98,""sd"":3.46}"
"2021-03-10T16:35:56.000Z",,"{""value"":602.7,""max"":604.13,""min"":601.84,""sd"":1.04}"
"2021-03-10T16:34:56.000Z",,"{""value"":615.66,""max"":633.96,""min"":605.28,""sd"":9.03}"
"2021-03-10T16:33:56.000Z",,"{""value"":651.12,""max"":663.8,""min"":636.26,""sd"":8.2}"
"2021-03-10T16:32:56.000Z",,"{""value"":675.84,""max"":682.15,""min"":666.09,""sd"":5.02}"
"2021-03-10T16:31:56.000Z",,"{""value"":692.14,""max"":711.99,""min"":682.15,""sd"":7.04}"
"2021-03-10T16:30:56.000Z",,"{""value"":779.11,""max"":861.15,""min"":711.99,""sd"":45.65}"
"2021-03-10T16:29:56.000Z",,"{""value"":897.12,""max"":911.63,""min"":861.15,""sd"":14.29}"
"2021-03-10T16:28:56.000Z",,"{""value"":909.57,""max"":911.63,""min"":904.75,""sd"":2.6}"
"2021-03-10T16:27:56.000Z",,"{""value"":905.09,""max"":905.9,""min"":904.75,""sd"":0.53}"
"2021-03-10T16:26:56.000Z",,"{""value"":908.71,""max"":909.34,""min"":907.04,""sd"":0.71}"
"2021-03-10T16:25:56.000Z",,"{""value"":913.01,""max"":916.22,""min"":909.34,""sd"":2.24}"
"2021-03-10T16:24:56.000Z",,"{""value"":884.96,""max"":911.63,""min"":864.59,""sd"":17.68}"
"2021-03-10T16:23:56.000Z",,"{""value"":857.3,""max"":863.44,""min"":850.82,""sd"":3.93}"
"2021-03-10T16:22:56.000Z",,"{""value"":847.21,""max"":850.82,""min"":845.08,""sd"":1.54}"
"2021-03-10T16:21:56.000Z",,"{""value"":844.11,""max"":845.08,""min"":842.79,""sd"":1}"
"2021-03-10T16:20:56.000Z",,"{""value"":849.22,""max"":851.97,""min"":845.08,""sd"":2.18}"
"2021-03-10T16:19:56.000Z",,"{""value"":851.62,""max"":851.97,""min"":850.82,""sd"":0.53}"
"2021-03-10T16:18:56.000Z",,"{""value"":852.05,""max"":853.12,""min"":0,""sd"":0.4}"
"2021-03-10T16:16:02.000Z",,"{""value"":832.3,""max"":832.46,""min"":0,""sd"":0.4}"
"2021-03-10T16:13:34.000Z",,"{""value"":821.62,""max"":824.43,""min"":818.69,""sd"":1.56}"
"2021-03-10T16:12:34.000Z",,"{""value"":811.18,""max"":818.69,""min"":806.07,""sd"":4.02}"
"2021-03-10T16:11:34.000Z",,"{""value"":799.02,""max"":804.93,""min"":791.16,""sd"":4.94}"
"2021-03-10T16:10:34.000Z",,"{""value"":779.22,""max"":790.01,""min"":772.8,""sd"":5.78}"
"2021-03-10T16:09:34.000Z",,"{""value"":772.8,""max"":772.8,""min"":772.8,""sd"":0}"
"2021-03-10T16:08:34.000Z",,"{""value"":774.23,""max"":775.09,""min"":772.8,""sd"":0.81}"
"2021-03-10T16:07:34.000Z",,"{""value"":778.42,""max"":781.98,""min"":775.09,""sd"":2.12}"
"2021-03-10T16:06:34.000Z",,"{""value"":783.58,""max"":785.42,""min"":781.98,""sd"":0.82}"
"2021-03-10T16:05:34.000Z",,"{""value"":785.76,""max"":787.71,""min"":785.42,""sd"":0.78}"
"2021-03-10T16:04:34.000Z",,"{""value"":790.87,""max"":793.45,""min"":787.71,""sd"":1.78}"
"2021-03-10T16:03:34.000Z",,"{""value"":793.91,""max"":794.6,""min"":793.45,""sd"":0.56}"
"2021-03-10T16:02:34.000Z",,"{""value"":795.52,""max"":795.75,""min"":794.6,""sd"":0.55}"
"2021-03-10T16:01:34.000Z",,"{""value"":794.94,""max"":795.75,""min"":793.45,""sd"":0.8}"
"2021-03-10T16:00:34.000Z",,"{""value"":794.48,""max"":794.6,""min"":793.45,""sd"":0.34}"
"2021-03-10T15:59:34.000Z",,"{""value"":795.46,""max"":796.89,""min"":794.6,""sd"":0.96}"
"2021-03-10T15:58:34.000Z",,"{""value"":799.99,""max"":802.63,""min"":796.89,""sd"":2.2}"
"2021-03-10T15:57:34.000Z",,"{""value"":805.9,""max"":807.22,""min"":802.63,""sd"":1.56}"
"2021-03-10T15:56:34.000Z",,"{""value"":810.09,""max"":812.96,""min"":807.22,""sd"":1.87}"
"2021-03-10T15:55:34.000Z",,"{""value"":814.74,""max"":817.55,""min"":812.96,""sd"":2.05}"
"2021-03-10T15:54:34.000Z",,"{""value"":818.92,""max"":819.84,""min"":818.69,""sd"":0.46}"
"2021-03-10T15:53:34.000Z",,"{""value"":822.42,""max"":825.58,""min"":819.84,""sd"":2.01}"
"2021-03-10T15:52:34.000Z",,"{""value"":830.91,""max"":833.61,""min"":826.73,""sd"":2.39}"
"2021-03-10T15:51:34.000Z",,"{""value"":835.16,""max"":835.91,""min"":834.76,""sd"":0.59}"
"2021-03-10T15:50:34.000Z",,"{""value"":839.12,""max"":841.64,""min"":835.91,""sd"":1.75}"
"2021-03-10T15:49:34.000Z",,"{""value"":837.05,""max"":839.35,""min"":834.76,""sd"":1.94}"
"2021-03-10T15:48:34.000Z",,"{""value"":834.24,""max"":834.76,""min"":833.61,""sd"":0.61}"
"2021-03-10T15:47:34.000Z",,"{""value"":835.56,""max"":837.05,""min"":834.76,""sd"":1.02}"
"2021-03-10T15:46:34.000Z",,"{""value"":838.95,""max"":841.64,""min"":835.91,""sd"":1.9}"
"2021-03-10T15:45:34.000Z",,"{""value"":843.02,""max"":843.94,""min"":841.64,""sd"":0.69}"
"2021-03-10T15:44:34.000Z",,"{""value"":844.97,""max"":845.08,""min"":843.94,""sd"":0.34}"
"2021-03-10T15:43:34.000Z",,"{""value"":845.31,""max"":846.23,""min"":845.08,""sd"":0.46}"
"2021-03-10T15:42:34.000Z",,"{""value"":851.11,""max"":853.12,""min"":847.38,""sd"":1.89}"
"2021-03-10T15:41:34.000Z",,"{""value"":854.21,""max"":856.56,""min"":853.12,""sd"":1.3}"
"2021-03-10T15:40:34.000Z",,"{""value"":858.8,""max"":860,""min"":856.56,""sd"":0.88}"
"2021-03-10T15:39:34.000Z",,"{""value"":858.05,""max"":860,""min"":853.12,""sd"":2.13}"
"2021-03-10T15:38:34.000Z",,"{""value"":846.4,""max"":851.97,""min"":0,""sd"":2.95}"
"2021-03-10T15:36:47.000Z",,"{""value"":842.45,""max"":843.94,""min"":841.64,""sd"":1.02}"
"2021-03-10T15:35:47.000Z",,"{""value"":843.42,""max"":843.94,""min"":841.64,""sd"":0.84}"
"2021-03-10T15:34:47.000Z",,"{""value"":844.45,""max"":845.08,""min"":841.64,""sd"":1.08}"
"2021-03-10T15:33:47.000Z",,"{""value"":845.77,""max"":847.38,""min"":845.08,""sd"":0.9}"
"2021-03-10T15:32:47.000Z",,"{""value"":849.9,""max"":851.97,""min"":847.38,""sd"":1.43}"
"2021-03-10T15:31:47.000Z",,"{""value"":853.75,""max"":855.41,""min"":851.97,""sd"":1.12}"
"2021-03-10T15:30:47.000Z",,"{""value"":857.76,""max"":861.15,""min"":855.41,""sd"":1.87}"
"2021-03-10T15:29:47.000Z",,"{""value"":865.8,""max"":870.33,""min"":861.15,""sd"":2.73}"
"2021-03-10T15:28:47.000Z",,"{""value"":874.06,""max"":877.21,""min"":870.33,""sd"":2.26}"
"2021-03-10T15:27:47.000Z",,"{""value"":877.21,""max"":877.21,""min"":877.21,""sd"":0}"
"2021-03-10T15:26:47.000Z",,"{""value"":877.9,""max"":878.36,""min"":877.21,""sd"":0.56}"
"2021-03-10T15:25:47.000Z",,"{""value"":878.47,""max"":879.51,""min"":878.36,""sd"":0.34}"
"2021-03-10T15:24:47.000Z",,"{""value"":881.63,""max"":882.95,""min"":879.51,""sd"":1.28}"
"2021-03-10T15:23:47.000Z",,"{""value"":884.78,""max"":888.69,""min"":882.95,""sd"":1.74}"
"2021-03-10T15:22:47.000Z",,"{""value"":893.79,""max"":896.72,""min"":889.83,""sd"":2.53}"
"2021-03-10T15:21:47.000Z",,"{""value"":897.98,""max"":900.16,""min"":896.72,""sd"":0.69}"
"2021-03-10T15:20:47.000Z",,"{""value"":901.42,""max"":903.6,""min"":900.16,""sd"":1.29}"
"2021-03-10T15:19:47.000Z",,"{""value"":906.07,""max"":908.19,""min"":902.45,""sd"":1.49}"
"2021-03-10T15:18:47.000Z",,"{""value"":910.95,""max"":912.78,""min"":909.34,""sd"":1.17}"
"2021-03-10T15:17:47.000Z",,"{""value"":916.34,""max"":917.37,""min"":915.08,""sd"":0.93}"
"2021-03-10T15:16:47.000Z",,"{""value"":918,""max"":918.52,""min"":917.37,""sd"":0.61}"
"2021-03-10T15:15:47.000Z",,"{""value"":919.26,""max"":919.67,""min"":918.52,""sd"":0.59}"
"2021-03-10T15:14:47.000Z",,"{""value"":920.76,""max"":921.96,""min"":919.67,""sd"":0.86}"
"2021-03-10T15:13:47.000Z",,"{""value"":922.71,""max"":923.11,""min"":921.96,""sd"":0.59}"
"2021-03-10T15:12:47.000Z",,"{""value"":925.06,""max"":926.55,""min"":923.11,""sd"":1}"
"2021-03-10T15:11:47.000Z",,"{""value"":928.84,""max"":931.14,""min"":926.55,""sd"":1.24}"
"2021-03-10T15:10:47.000Z",,"{""value"":932.92,""max"":934.58,""min"":931.14,""sd"":1.34}"
"2021-03-10T15:09:47.000Z",,"{""value"":933.61,""max"":934.58,""min"":933.43,""sd"":0.46}"
"2021-03-10T15:08:47.000Z",,"{""value"":936.07,""max"":938.02,""min"":933.43,""sd"":1.23}"
"2021-03-10T15:07:47.000Z",,"{""value"":937.79,""max"":938.02,""min"":936.88,""sd"":0.46}"
"2021-03-10T15:06:47.000Z",,"{""value"":938.43,""max"":939.17,""min"":938.02,""sd"":0.59}"
"2021-03-10T15:05:47.000Z",,"{""value"":941.35,""max"":946.06,""min"":938.02,""sd"":2.75}"
"2021-03-10T15:04:47.000Z",,"{""value"":947.49,""max"":948.35,""min"":946.06,""sd"":0.96}"
"2021-03-10T15:03:47.000Z",,"{""value"":948.69,""max"":949.5,""min"":948.35,""sd"":0.69}"
"2021-03-10T15:02:47.000Z",,"{""value"":949.1,""max"":949.5,""min"":948.35,""sd"":0.67}"
"2021-03-10T15:01:47.000Z",,"{""value"":949.5,""max"":951.79,""min"":948.35,""sd"":1.19}"
"2021-03-10T15:00:47.000Z",,"{""value"":952.48,""max"":952.94,""min"":950.65,""sd"":0.74}"
"2021-03-10T14:59:47.000Z",,"{""value"":953.69,""max"":955.23,""min"":952.94,""sd"":0.92}"
"2021-03-10T14:58:47.000Z",,"{""value"":959.71,""max"":963.27,""min"":956.38,""sd"":2.14}"
"2021-03-10T14:57:47.000Z",,"{""value"":968.72,""max"":972.45,""min"":964.41,""sd"":2.82}"
"2021-03-10T14:56:47.000Z",,"{""value"":973.36,""max"":975.89,""min"":971.3,""sd"":1.78}"
"2021-03-10T14:55:47.000Z",,"{""value"":976.92,""max"":977.04,""min"":975.89,""sd"":0.46}"
"2021-03-10T14:54:47.000Z",,"{""value"":977.09,""max"":978.18,""min"":977.04,""sd"":0.33}"
"2021-03-10T14:53:47.000Z",,"{""value"":978.18,""max"":979.33,""min"":977.04,""sd"":0.48}"
"2021-03-10T14:52:47.000Z",,"{""value"":980.08,""max"":980.48,""min"":979.33,""sd"":0.59}"
"2021-03-10T14:51:47.000Z",,"{""value"":980.48,""max"":980.48,""min"":980.48,""sd"":0}"
"2021-03-10T14:50:47.000Z",,"{""value"":980.71,""max"":981.63,""min"":980.48,""sd"":0.46}"
"2021-03-10T14:49:47.000Z",,"{""value"":981.51,""max"":982.77,""min"":980.48,""sd"":0.59}"
"2021-03-10T14:48:47.000Z",,"{""value"":980.76,""max"":981.63,""min"":980.48,""sd"":0.54}"
"2021-03-10T14:47:47.000Z",,"{""value"":980.48,""max"":980.48,""min"":980.48,""sd"":0}"
"2021-03-10T14:46:47.000Z",,"{""value"":981.28,""max"":981.63,""min"":980.48,""sd"":0.53}"
"2021-03-10T14:45:47.000Z",,"{""value"":981.57,""max"":981.63,""min"":980.48,""sd"":0.33}"
"2021-03-10T14:44:47.000Z",,"{""value"":980.59,""max"":981.63,""min"":980.48,""sd"":0.34}"
"2021-03-10T14:43:47.000Z",,"{""value"":980.82,""max"":981.63,""min"":980.48,""sd"":0.61}"
"2021-03-10T14:42:47.000Z",,"{""value"":980.99,""max"":981.63,""min"":980.48,""sd"":0.75}"
"2021-03-10T14:41:47.000Z",,"{""value"":981.22,""max"":982.77,""min"":980.48,""sd"":0.84}"
"2021-03-10T14:40:47.000Z",,"{""value"":981.34,""max"":982.77,""min"":980.48,""sd"":0.72}"
"2021-03-10T14:39:47.000Z",,"{""value"":978.58,""max"":981.63,""min"":974.74,""sd"":2.13}"
"2021-03-10T14:38:47.000Z",,"{""value"":970.38,""max"":974.74,""min"":966.71,""sd"":2.62}"
"2021-03-10T14:37:47.000Z",,"{""value"":962.46,""max"":966.71,""min"":960.97,""sd"":2.08}"
"2021-03-10T14:36:47.000Z",,"{""value"":963.27,""max"":965.56,""min"":960.97,""sd"":1.45}"
"2021-03-10T14:35:47.000Z",,"{""value"":966.31,""max"":966.71,""min"":965.56,""sd"":0.59}"
"2021-03-10T14:34:47.000Z",,"{""value"":970.84,""max"":973.59,""min"":966.71,""sd"":2.55}"
"2021-03-10T14:33:47.000Z",,"{""value"":973.59,""max"":973.59,""min"":973.59,""sd"":0}"
"2021-03-10T14:32:47.000Z",,"{""value"":973.19,""max"":973.59,""min"":972.45,""sd"":0.59}"
"2021-03-10T14:31:47.000Z",,"{""value"":974.4,""max"":974.74,""min"":973.59,""sd"":0.53}"
"2021-03-10T14:30:47.000Z",,"{""value"":974.4,""max"":974.74,""min"":973.59,""sd"":0.61}"
"2021-03-10T14:29:47.000Z",,"{""value"":972.5,""max"":973.59,""min"":971.3,""sd"":0.71}"
"2021-03-10T14:28:47.000Z",,"{""value"":972.16,""max"":972.45,""min"":971.3,""sd"":0.54}"
"2021-03-10T14:27:47.000Z",,"{""value"":972.45,""max"":972.45,""min"":972.45,""sd"":0}"
"2021-03-10T14:26:47.000Z",,"{""value"":973.08,""max"":973.59,""min"":972.45,""sd"":0.61}"
"2021-03-10T14:25:47.000Z",,"{""value"":975.08,""max"":975.89,""min"":973.59,""sd"":1.02}"
"2021-03-10T14:24:47.000Z",,"{""value"":977.04,""max"":978.18,""min"":975.89,""sd"":0.89}"
"2021-03-10T14:23:47.000Z",,"{""value"":978.24,""max"":979.33,""min"":978.18,""sd"":0.33}"
"2021-03-10T14:22:47.000Z",,"{""value"":982.26,""max"":986.21,""min"":979.33,""sd"":2.58}"
"2021-03-10T14:21:47.000Z",,"{""value"":986.56,""max"":987.36,""min"":986.21,""sd"":0.53}"
"2021-03-10T14:20:47.000Z",,"{""value"":988.39,""max"":988.51,""min"":987.36,""sd"":0.34}"
"2021-03-10T14:19:47.000Z",,"{""value"":988.68,""max"":989.66,""min"":988.51,""sd"":0.46}"
"2021-03-10T14:18:47.000Z",,"{""value"":989.71,""max"":990.8,""min"":988.51,""sd"":0.58}"
"2021-03-10T14:17:47.000Z",,"{""value"":989.14,""max"":990.8,""min"":988.51,""sd"":0.8}"
"2021-03-10T14:16:47.000Z",,"{""value"":988.74,""max"":989.66,""min"":988.51,""sd"":0.46}"
"2021-03-10T14:15:47.000Z",,"{""value"":990.06,""max"":990.8,""min"":988.51,""sd"":0.94}"
"2021-03-10T14:14:47.000Z",,"{""value"":991.95,""max"":994.25,""min"":990.8,""sd"":1.07}"
"2021-03-10T14:13:47.000Z",,"{""value"":995.39,""max"":996.54,""min"":994.25,""sd"":1.07}"
"2021-03-10T14:12:47.000Z",,"{""value"":995.51,""max"":996.54,""min"":995.39,""sd"":0.46}"
"2021-03-10T14:11:47.000Z",,"{""value"":995.91,""max"":997.69,""min"":995.39,""sd"":0.84}"
"2021-03-10T14:10:47.000Z",,"{""value"":997.23,""max"":997.69,""min"":996.54,""sd"":0.56}"
"2021-03-10T14:09:47.000Z",,"{""value"":995.85,""max"":996.54,""min"":995.39,""sd"":0.64}"
"2021-03-10T14:08:47.000Z",,"{""value"":996.14,""max"":997.69,""min"":995.39,""sd"":0.78}"
"2021-03-10T14:07:47.000Z",,"{""value"":997.69,""max"":997.69,""min"":997.69,""sd"":0}"
"2021-03-10T14:06:47.000Z",,"{""value"":999.12,""max"":1001.13,""min"":997.69,""sd"":1.4}"
"2021-03-10T14:05:47.000Z",,"{""value"":1002.85,""max"":1004.57,""min"":1001.13,""sd"":1.38}"
"2021-03-10T14:04:47.000Z",,"{""value"":1005.49,""max"":1005.72,""min"":1004.57,""sd"":0.55}"
"2021-03-10T14:03:47.000Z",,"{""value"":1005.89,""max"":1006.87,""min"":1005.72,""sd"":0.46}"
"2021-03-10T14:02:47.000Z",,"{""value"":1006.87,""max"":1008.02,""min"":1005.72,""sd"":0.89}"
"2021-03-10T14:01:47.000Z",,"{""value"":1007.79,""max"":1009.16,""min"":1006.87,""sd"":0.69}"
"2021-03-10T14:00:47.000Z",,"{""value"":1018.69,""max"":1025.23,""min"":1009.16,""sd"":4.97}"
"2021-03-10T13:59:47.000Z",,"{""value"":1028.38,""max"":1030.96,""min"":1025.23,""sd"":1.8}"
"2021-03-10T13:58:47.000Z",,"{""value"":1028.44,""max"":1032.11,""min"":1026.37,""sd"":2.2}"
"2021-03-10T13:57:47.000Z",,"{""value"":1023.85,""max"":1025.23,""min"":1022.93,""sd"":0.96}"
"2021-03-10T13:56:47.000Z",,"{""value"":1021.9,""max"":1024.08,""min"":1019.49,""sd"":1.74}"
"2021-03-10T13:55:47.000Z",,"{""value"":1021.78,""max"":1022.93,""min"":1019.49,""sd"":1.03}"
"2021-03-10T13:54:47.000Z",,"{""value"":1023.39,""max"":1024.08,""min"":1022.93,""sd"":0.56}"
"2021-03-10T13:53:47.000Z",,"{""value"":1024.54,""max"":1025.23,""min"":1022.93,""sd"":1.03}"
"2021-03-10T13:52:47.000Z",,"{""value"":1024.6,""max"":1025.23,""min"":1022.93,""sd"":0.71}"
"2021-03-10T13:51:47.000Z",,"{""value"":1025.91,""max"":1029.82,""min"":1025.23,""sd"":1.17}"
"2021-03-10T13:50:47.000Z",,"{""value"":1033.54,""max"":1035.55,""min"":1029.82,""sd"":1.66}"
"2021-03-10T13:49:47.000Z",,"{""value"":1037.16,""max"":1037.85,""min"":1035.55,""sd"":0.82}"
"2021-03-10T13:48:47.000Z",,"{""value"":1038.31,""max"":1040.14,""min"":1036.7,""sd"":1.05}"
"2021-03-10T13:47:47.000Z",,"{""value"":1035.72,""max"":1037.85,""min"":1034.41,""sd"":1.44}"
"2021-03-10T13:46:47.000Z",,"{""value"":1032.8,""max"":1034.41,""min"":1032.11,""sd"":0.88}"
"2021-03-10T13:45:47.000Z",,"{""value"":1036.24,""max"":1037.85,""min"":1034.41,""sd"":0.82}"
"2021-03-10T13:44:47.000Z",,"{""value"":1038.02,""max"":1038.99,""min"":1036.7,""sd"":0.99}"
"2021-03-10T13:43:47.000Z",,"{""value"":1039.51,""max"":1040.14,""min"":1038.99,""sd"":0.75}"
"2021-03-10T13:42:47.000Z",,"{""value"":1039.91,""max"":1040.14,""min"":1038.99,""sd"":0.46}"
"2021-03-10T13:41:47.000Z",,"{""value"":1039.51,""max"":1040.14,""min"":1038.99,""sd"":0.61}"
"2021-03-10T13:40:47.000Z",,"{""value"":1037.04,""max"":1037.85,""min"":1035.55,""sd"":0.71}"
"2021-03-10T13:39:47.000Z",,"{""value"":1034.58,""max"":1035.55,""min"":1034.41,""sd"":0.46}"
"2021-03-10T13:38:47.000Z",,"{""value"":1033.43,""max"":1034.41,""min"":1032.11,""sd"":0.76}"
"2021-03-10T13:37:47.000Z",,"{""value"":1031.48,""max"":1032.11,""min"":1030.96,""sd"":0.61}"
"2021-03-10T13:36:47.000Z",,"{""value"":1030.62,""max"":1030.96,""min"":1029.82,""sd"":0.53}"
"2021-03-10T13:35:47.000Z",,"{""value"":1030.05,""max"":1030.96,""min"":1029.82,""sd"":0.55}"
"2021-03-10T13:34:47.000Z",,"{""value"":1029.7,""max"":1029.82,""min"":1028.67,""sd"":0.34}"
"2021-03-10T13:33:47.000Z",,"{""value"":1025.91,""max"":1027.52,""min"":1025.23,""sd"":0.74}"
"2021-03-10T13:32:47.000Z",,"{""value"":1024.6,""max"":1026.37,""min"":1022.93,""sd"":1.34}"
"2021-03-10T13:31:47.000Z",,"{""value"":1023.05,""max"":1024.08,""min"":1022.93,""sd"":0.46}"
"2021-03-10T13:30:47.000Z",,"{""value"":1024.31,""max"":1025.23,""min"":1022.93,""sd"":0.84}"
"2021-03-10T13:29:47.000Z",,"{""value"":1031.94,""max"":1040.14,""min"":1025.23,""sd"":4.33}"
"2021-03-10T13:28:47.000Z",,"{""value"":1047.49,""max"":1049.32,""min"":1042.44,""sd"":2.03}"
"2021-03-10T13:27:47.000Z",,"{""value"":1048.69,""max"":1050.47,""min"":1048.17,""sd"":0.71}"
"2021-03-10T13:26:47.000Z",,"{""value"":1051.44,""max"":1052.76,""min"":1050.47,""sd"":1}"
"2021-03-10T13:25:47.000Z",,"{""value"":1059.36,""max"":1066.53,""min"":1052.76,""sd"":5.1}"
"2021-03-10T13:24:47.000Z",,"{""value"":1067.28,""max"":1068.83,""min"":1066.53,""sd"":0.84}"
"2021-03-10T13:23:47.000Z",,"{""value"":1068.01,""max"":1068.83,""min"":0,""sd"":0.52}"
"2021-03-10T13:20:50.000Z",,"{""value"":1068.37,""max"":1068.83,""min"":1067.68,""sd"":0.64}"
"2021-03-10T13:19:50.000Z",,"{""value"":1067.62,""max"":1068.83,""min"":1065.39,""sd"":1.52}"
"2021-03-10T13:18:50.000Z",,"{""value"":1063.72,""max"":1065.39,""min"":1063.09,""sd"":0.78}"
"2021-03-10T13:17:50.000Z",,"{""value"":1067.11,""max"":1068.83,""min"":1065.39,""sd"":1.36}"
"2021-03-10T13:16:50.000Z",,"{""value"":1065.16,""max"":1067.68,""min"":1061.94,""sd"":1.84}"
"2021-03-10T13:15:50.000Z",,"{""value"":1064.47,""max"":1067.68,""min"":1061.94,""sd"":2}"
"2021-03-10T13:14:50.000Z",,"{""value"":1066.65,""max"":1067.68,""min"":1065.39,""sd"":0.59}"
"2021-03-10T13:13:50.000Z",,"{""value"":1068.2,""max"":1075.71,""min"":1065.39,""sd"":3.27}"
"2021-03-10T13:12:50.000Z",,"{""value"":1082.6,""max"":1084.89,""min"":1075.71,""sd"":2.65}"
"2021-03-10T13:11:50.000Z",,"{""value"":1083.34,""max"":1084.89,""min"":1081.45,""sd"":0.84}"
"2021-03-10T13:10:50.000Z",,"{""value"":1078.24,""max"":1081.45,""min"":1074.56,""sd"":2.62}"
"2021-03-10T13:09:50.000Z",,"{""value"":1077.2,""max"":1080.3,""min"":1073.42,""sd"":2.29}"
"2021-03-10T13:08:50.000Z",,"{""value"":1084.66,""max"":1087.19,""min"":1080.3,""sd"":1.92}"
"2021-03-10T13:07:50.000Z",,"{""value"":1089.88,""max"":1091.78,""min"":1087.19,""sd"":1.18}"
"2021-03-10T13:06:50.000Z",,"{""value"":1097.17,""max"":1105.54,""min"":1091.78,""sd"":3.74}"
"2021-03-10T13:05:50.000Z",,"{""value"":1109.85,""max"":1111.28,""min"":1106.69,""sd"":1.26}"
"2021-03-10T13:04:50.000Z",,"{""value"":1111.22,""max"":1112.43,""min"":1110.13,""sd"":0.75}"
"2021-03-10T13:03:50.000Z",,"{""value"":1109.04,""max"":1111.28,""min"":1106.69,""sd"":1.61}"
"2021-03-10T13:02:50.000Z",,"{""value"":1107.78,""max"":1107.84,""min"":1106.69,""sd"":0.33}"
"2021-03-10T13:01:50.000Z",,"{""value"":1106.29,""max"":1107.84,""min"":1104.4,""sd"":1.07}"
"2021-03-10T13:00:50.000Z",,"{""value"":1101.7,""max"":1105.54,""min"":1099.81,""sd"":1.74}"
"2021-03-10T12:59:50.000Z",,"{""value"":1096.82,""max"":1098.66,""min"":1094.07,""sd"":1.56}"
"2021-03-10T12:58:50.000Z",,"{""value"":1094.07,""max"":1094.07,""min"":1094.07,""sd"":0}"
"2021-03-10T12:57:50.000Z",,"{""value"":1094.13,""max"":1095.22,""min"":1094.07,""sd"":0.33}"
"2021-03-10T12:56:50.000Z",,"{""value"":1093.67,""max"":1094.07,""min"":1092.92,""sd"":0.59}"
"2021-03-10T12:55:50.000Z",,"{""value"":1093.67,""max"":1094.07,""min"":1092.92,""sd"":0.59}"
"2021-03-10T12:54:50.000Z",,"{""value"":1089.54,""max"":1091.78,""min"":1086.04,""sd"":1.62}"
"2021-03-10T12:53:50.000Z",,"{""value"":1083.46,""max"":1084.89,""min"":1082.6,""sd"":0.75}"
"2021-03-10T12:52:50.000Z",,"{""value"":1085.64,""max"":1094.07,""min"":1082.6,""sd"":3.74}"
"2021-03-10T12:51:50.000Z",,"{""value"":1101.07,""max"":1103.25,""min"":1096.36,""sd"":1.97}"
"2021-03-10T12:50:50.000Z",,"{""value"":1101.87,""max"":1103.25,""min"":1100.95,""sd"":0.73}"
"2021-03-10T12:49:50.000Z",,"{""value"":1104.34,""max"":1105.54,""min"":1103.25,""sd"":0.78}"
